,,,,,,T-type,,,,,,,,,,,,,log(M_BH/M_Sun),,"log(M_*,sph/M_Sun)",,"log(M_*,disk/M_Sun)",,"log(M_*,gal/M_Sun)",,B/T,,log(B/T),,D/T,,log(D/T),,m,|phi| [deg.],,tan(|phi|),,sigma_0 [km/s],,log(sigma_0) [km/s],,v_max [km/s],,log(v_max) [km/s],,log(M_DM/M_Sun),,"M_BH/M_*,sph",,"log(M_BH/M_*,sph)",,"M_BH/M_*,disk",,"log(M_BH/M_*,disk)",,"M_BH/M_*,gal",,"log(M_BH/M_*,gal)",,"R_e,sph,maj [kpc]",,"log(R_e,sph,maj) [kpc]	",,"R_e,sph,eq [kpc]",,"log(R_e,sph,eq) [kpc]	",,"n_sph,maj",,"log(n_sph,maj)",,"n_sph,eq",,"log(n_sph,eq)",,"log(I_e,sph,maj/M_Sun/pc^2)",,"log(I_e,sph,eq/M_Sun/pc^2)",,Concentration Index,,avg_Rho_1kpc_Exact_All,,r1_density_approx,,log10(R10_kpc),,logRho_R10_approx,,log_rho10_Exact,,log10(R90_kpc),,logRho_R90_approx,,log_rho_90_Exact_all,,Rho_re_spatial,,SR_pc_All,,Rho_SR_pc_All,,CR_def1_approx_new,,Rho_cr_def1_approx_new,,CR_def2_approx_new,,Rho_CR_def2_approx_new,,Sr(pc)_2_using_norm_drho,,Log_Approx_Avg_density_10pc,,Rho_e_Exact_new,,log_Rho_e_Exact_new,,logRho_e_approx_New,,Rsoi_pc_new,,logRho_soi_approx_new,,Rho_soi_exact_new,,log_Rho_soi_exact_new,,Rb_maj,,Rb_maj_kpc,,Rb_eq_kpc,,Avg_Rho_Re_Exact_all,,Avg_Rho_soi_exact_all,,Avg_Rho_re_Exact_all,,Rho_re_Exact_all,,r_soi_2BH_approx,,Rho_r_soi_2BH_approx,,Log_Avg_Rho_10kpc_approx,,Log_Avg_Rho_10kpc_exact_final,,Log_Avg_Rho_100pc_approx,,Log_Avg_Rho_5kpc_approx,,Log_Avg_rho_5kpc_exact_all,,mean effective surface brightness (mag.arcsec-2),,effective U-B color,effective B-V color,Central Mg2 Lick index (in mag),,log10 of apparent corrected diameter (dc in 0.1'),,total apparent corrected U-B color,,total apparent corrected B-V color,,mean surface brightness within isophote 25 (mag.arcsec-2),corrected 21-cm line flux in magnitude,,21-cm index bt-m21c in magnitude,,absolute B-magnitude,,B-luminosity (L/L_Sun),,log B-luminosity (L/L_Sun),
92,NGC 7052,E,ETG,1, E               ,-4.9,0.4,,0,0,0,1,0,0,0,0,0,0,9.35,0.05,11.46,0.13,,,11.46,0.13,1,0.42,0,0.18,,,,,,,,,,278.93,11.81,2.445495227,0.01838819,150.35,11.21,2.177103432,0.032380719,,,7.76E-03,2.49E-03,-2.11,0.14,,,,,7.76E-03,2.49E-03,-2.11,0.14,10.02,2.08,1,0.09,5.83,,0.77,,3.2,0.515779061,0.51,0.07,3.46,,0.54,,2.357121521,,2.504568337,,4.60E-01,,4.11869,,1320.4,,-0.012047506,,0.265934734,0.508996321,0.263204251,,1.491779289,,-3.844749737,0.834730791,-3.845657845,,0.011115241,,99.542,,73.06848734,,103.23,,73.6822778,,1161.69,,1.30111697,,27.77,,3.32954045,,0.024967448,,-1.60262584,,-1.604981317,0.291491633,20.50137495,,2.773964748,0.671882432,524.7440993,,2.719947564,,2.84837023,,0.828875737,,0.271846,,0.103795,,824.673,,0.0568993,,0.0120677,,114.4,,63.7019,,-1.450876526,,-1.450492212,,2.138779371,,-0.752930614,,-0.753691034,,                 ,                 ,                 ,0.97,0.331,0.007,1.332,0.036,,,,,24.064,                 ,                 ,,,-20.919,0.333,34962300400,10723089073,10.5436,0.1332
93,NGC 7332,SB0,ETG,1, S0              ,-1.9,0.6,,1,1,0,0,0,0,0,0,0,0,7.06,0.2,10.17,0.17,10.67,0.2,10.79,0.15,0.24,0.13,-0.62,0.23,0.76,0.44,-0.12,0.25,,,,,,127.98,3.34,2.107142106,0.011334143,121.31,10.49,2.083896603,0.037554605,,,7.76E-04,4.70E-04,-3.11,0.26,2.45E-04,1.62E-04,-3.61,0.29,1.86E-04,1.07E-04,-3.73,0.25,0.3,0.28,-0.52,0.4,0.26,,-0.59,,1.78,1.024650366,0.25,0.25,2.15,,0.33,,4.109287407,,4.053287407,,3.72E-01,,3.26283,,762.2,,-1.2020753,,2.644733331,0.429336223,2.640868403,,0.003541686,,-0.461244601,0.811972328,-0.462672888,,8.847667186,,161.281,,76.15291827,,161.28,,76.04480916,,129.44,,119.6804461,,7.43,,3.896344515,,19.20466032,,1.28340663,,1.280112977,0.291806993,3.389791518,,4.195693852,0.50630868,13277.20661,,4.123106713,,,,,,,,60.4335,,18318.4,,34.2201,,9.29713,,8.8,,5922.74,,-2.413504965,,-2.439207744,,2.62221195,,-1.510757502,,-1.510764541,,20.18,0.77,0.44,0.905,0.227,0.004,1.463,0.021,0.311,0.158391919,0.803,0.158391919,22.951,16.675,0.42,4.889,0.434676891,-20.001,0.229,15010667326,3166001836,10.1764,0.0916
94,NGC 7457,S0,ETG,1, E-S0            ,-2.7,0.6,,0,1,0,0,0,0,0,0,0,0,6.96,0.3,9.34,0.17,10.04,0.18,10.12,0.15,0.17,0.09,-0.78,0.23,0.83,0.45,-0.08,0.24,,,,,,67.97,3.48,1.83231727,0.022235469,,,,,,,4.17E-03,3.32E-03,-2.38,0.35,8.29E-04,6.72E-04,-3.08,0.35,6.92E-04,5.35E-04,-3.16,0.34,0.38,0.27,-0.41,0.31,0.4,,-0.4,,2.63,1.150601771,0.42,0.19,2.84,,0.45,,2.97051393,,2.82651393,,4.16E-01,,0.405176,,394.2,,-1.103090217,,1.52239392,0.474818527,1.519247634,,0.267597732,,-2.148845103,0.823928557,-2.149971849,,0.340190031,,71.16,,39.58604937,,71.16,,40.07783801,,123.08,,14.25937299,,8.04,,3.112494101,,0.756023629,,-0.121464631,,-0.12419644,0.291668123,9.323586162,,2.927373246,0.644075061,787.0667557,,2.896011569,,,,,,,,2.80339,,1409.78,,1.55283,,0.365218,,21,,281.892,,-3.225184605,,-3.225184605,,1.690251914,,-2.329166206,,-2.329166206,,21.742,0.471,0.38,0.9,0.154,0.003,1.616,0.037,0.3,0.275771645,0.815,0.275771645,23.565,                 ,                 ,,,-19.14,0.237,6792036326,1482600103,9.832,0.0948
95,NGC 7619,E,ETG,1, E               ,-4.8,0.5,,0,0,0,1,0,0,0,0,0,0,9.36,0.09,11.69,0.14,10.36,4.14,11.71,0.13,0.95,0.42,-0.02,0.19,0.05,0.43,-1.35,4.15,,,,,,317.1,4.86,2.501196242,0.006656169,,,,,,,4.68E-03,1.79E-03,-2.33,0.17,9.92E-02,9.48E-01,-1,4.15,4.47E-03,1.63E-03,-2.35,0.16,13.97,9.97,1.15,0.31,12.82,,1.11,,5.3,2.318703189,0.72,0.19,5.2,,0.72,,1.911542481,,1.903542481,,5.07E-01,,4.33825,,1266.3,,0.180727488,,-0.163681575,0.592222232,-0.165691582,,2.008090118,,-5.317581946,0.87709569,-5.313163439,,0.001221862,,122.623,,75.00962146,,124.89,,75.49554173,,794.92,,2.605420839,,22.98,,3.774267685,,0.002792608,,-2.553989973,,-2.555676432,0.291333088,107.0343038,,1.988551126,0.74454517,93.65375626,,1.971525201,,,,,,,,0.0146316,,191.66,,0.00779552,,0.00133873,,330.8,,13.8604,,-1.464979458,,-1.465744109,,2.35141942,,-0.780004425,,-0.782121422,,21.445,0.661,0.625,1.07,0.334,0.002,1.455,0.033,0.505,0.224859956,0.925,0.224859956,22.98,                 ,                 ,,,-21.963,0.263,91453430312,22152942922,10.9612,0.1052
96,NGC 7768,E,ETG,1, E               ,-4.8,0.4,,0,0,0,1,0,0,0,0,1,0,9.09,0.15,11.9,0.16,,,11.9,0.16,1,0.52,0,0.23,,,,,,,,,,289.44,11.93,2.46155855,0.017900543,,,,,,,1.55E-03,7.83E-04,-2.81,0.22,,,,,1.55E-03,7.83E-04,-2.81,0.22,46.36,33.09,1.67,0.31,21.01,,1.32,,8.4,3.674925808,0.92,0.19,6.7,,0.83,,1.190053841,,1.678053841,,4.52E-01,,6.69406,,1459.2,,0.254505236,,-0.199334338,0.652910261,-0.200980029,,2.320116026,,-6.108341411,0.91504894,-4.814608046,,0.000463354,,157.904,,86.64716967,,159.62,,87.01129748,,437.56,,12.5859886,,14.96,,4.24775553,,0.00106432,,-2.972927617,,-2.974254716,0.29122178,66.60747778,,2.617143094,0.912648162,399.8600952,,2.601908065,,,,,,,,0.00644584,,879.481,,0.00346987,,0.000521049,,122.4,,141.263,,-1.34106754,,-1.342234932,,2.669014536,,-0.646915088,,-0.64922688,,22.165,0.381,0.58,1.005,0.31,0.004,1.189,0.04,0.486,0.214960461,0.824,0.214960461,22.967,                 ,                 ,,,-22.414,0.201,1.39E+11,25649076770,11.1416,0.0804
97,Circinus,SABb,LTG,0, Sb              ,3.3,1.2,,0,1,0,0,0,0,1,1,0,0,6.25,0.11,9.46,0.29,9.81,0.34,9.97,0.22,0.31,0.26,-0.51,0.36,0.69,0.65,-0.16,0.41,2,17,3.9,0.305730681,0.074430227,148.4,17.67,2.171433901,0.051711479,153,7,2.184691431,0.019869682,11.66,0.12,6.17E-04,4.41E-04,-3.21,0.31,2.76E-04,2.29E-04,-3.56,0.36,1.91E-04,1.08E-04,-3.72,0.25,0.68,0.04,-0.17,0.03,0.46,0.03,-0.34,0.03,2.21,0.56,0.34,0.11,1.8,0.6,0.26,0.14,3.374516371,,3.466516371,,2.87E-01,,1.7001,,708.5,,-0.94663967,,1.684100887,0.403513361,1.679820513,,0.165427785,,-1.098125629,0.810125928,-1.099786256,,1.432227333,,90.074,,65.99574859,,91.89,,65.36514809,,262.81,,11.23524301,,8.95,,3.14520159,,3.065316455,,0.486475317,,0.482914221,0.291896325,0.349899231,,4.004798052,0.487455013,5384.226436,,3.731123316,,,,,,,,8.70879,,6521.86,,5.13271,,1.53604,,9,,824.285,,-2.617142214,,-2.617142147,,2.001703432,,-1.715143077,,-1.715100256,,23.296,1.323,0.855,1.49,                 ,                 ,2.145,0.022,0.177,0.482246825,0.916,0.482246825,24.944,9.397,0.146,0.142,0.370940696,-18.866,0.496,5277156818,2410778760,9.7224,0.1984
98,Cygnus A,S,LTG,0, Sc              ,5,2,,0,1,0,0,0,0,1,0,0,0,9.44,0.13,12.36,0.2,11.03,6.14,12.38,0.2,0.95,0.62,-0.02,0.28,0.05,0.64,-1.35,6.15,2,2.7,0.2,0.047158803,0.003498422,270,90,2.431363764,0.144764827,,,,,,,1.20E-03,6.61E-04,-2.92,0.24,2.55E-02,3.61E-01,-1.59,6.15,1.15E-03,6.31E-04,-2.94,0.24,21.97,0.9,1.34,0.02,52.21,13.94,1.72,0.12,1.45,0.1,0.16,0.03,2.44,0.21,0.39,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.117,0.305,0.43,1.56,                 ,                 ,0.884,0.07,-0.162,0.084852814,1.05,0.201156655,24.296,                 ,                 ,,,-21.827,0.088,80686337036,6539707922,10.9068,0.0352
99,ESO558-G009,Sbc,LTG,0, Sbc             ,3.9,2.1,,0,1,0,0,0,0,0,1,0,0,7.26,0.04,9.89,0.11,11,0.11,11.03,0.1,0.07,0.02,-1.14,0.15,0.93,0.31,-0.03,0.15,2,16.5,1.3,0.296213495,0.024680093,170,20,2.230448921,0.051093468,,,,,,,2.34E-03,6.32E-04,-2.63,0.12,1.83E-04,4.87E-05,-3.74,0.12,1.70E-04,4.22E-05,-3.77,0.11,0.34,0.01,-0.47,0.01,0.36,0.01,-0.44,0.01,1.28,0.03,0.11,0.01,1.63,0.05,0.21,0.01,3.470570894,,3.290570894,,3.13E-01,,0.761583,,525.1,,-1.03170277,,1.528163617,0.389575962,1.523607906,,0.032267633,,-1.080126147,0.809007299,-1.081886842,,1.223229199,,65.038,,53.3188748,,66.98,,52.51930989,,228.7,,7.417505571,,7.62,,2.698480855,,2.612850485,,0.417114559,,0.414453202,0.291930581,2.718585452,,3.006885619,0.432832635,733.4526203,,2.865372064,,,,,,,,7.01506,,903.365,,4.19157,,1.32274,,38.2,,102.098,,-3.029600584,,-2.959855035,,1.71829238,,-2.1266108,,-2.126613125,,                 ,                 ,                 ,                 ,                 ,                 ,1.198,0.048,,,,,23.872,                 ,                 ,,,-22,0.521,94623716137,45406016573,10.976,0.2084
100,IC 2560,SBb,LTG,0, SBb             ,3.4,0.6,,1,1,1,0,0,0,1,1,0,0,6.52,0.11,9.66,0.23,10.65,0.2,10.69,0.18,0.09,0.06,-1.03,0.29,0.91,0.56,-0.04,0.27,2,22.4,1.7,0.412170257,0.034711167,136.49,3.47,2.135100834,0.011041115,196,3,2.292256071,0.006647365,11.92,0.11,7.24E-04,4.26E-04,-3.14,0.26,7.46E-05,3.92E-05,-4.13,0.23,6.76E-05,3.29E-05,-4.17,0.21,1.12,0.7,0.05,0.27,0.62,0.04,-0.21,0.03,2.27,0.84,0.36,0.16,0.68,0.2,-0.17,0.13,2.841563365,,3.069563365,,1.53E-01,,0.684224,,568.2,,-0.676315536,,0.434869042,0.311378697,0.430044234,,0.067763041,,-0.895732759,0.830709565,-0.897121618,,0.522831062,,2.15,,5.015759216,,2.15,,9.595812775,,640.82,,0.804664945,,0,,0.992853841,,0.964949871,,-0.015495248,,-0.018212524,0.292371258,0.707999561,,1.090087207,0.505338054,5.123323616,,0.709551789,,,,,,,,1.54222,,5.14821,,1.104,,0.559645,,67.4,,4.25057,,-3.012778087,,-3.012777914,,0.620652319,,-2.109687988,,-2.109687988,,22.75,0.294,                 ,0.97,                 ,                 ,1.575,0.019,,,,,23.571,13.388,0.091,1.672,0.314455084,-20.76,0.424,30199517204,11793468099,10.48,0.1696
101,J0437+2456,SB,LTG,0, S?              ,10,5,,1,1,0,0,0,0,0,1,0,0,6.51,0.05,9.9,0.2,10.93,0.11,10.97,0.1,0.09,0.04,-1.07,0.22,0.91,0.31,-0.04,0.15,2,16.9,4.1,0.30382323,0.078163961,110,13,2.041392685,0.051325711,,,,,,,4.07E-04,1.94E-04,-3.39,0.21,3.79E-05,1.06E-05,-4.42,0.12,3.47E-05,8.94E-06,-4.46,0.11,0.42,0.04,-0.38,0.04,0.3,0.05,-0.53,0.07,1.73,0.12,0.24,0.03,1.97,0.23,0.29,0.05,2.960403365,,2.968403365,,3.45E-01,,0.274114,,350.9,,-1.166725962,,1.463807797,0.414925612,1.459711034,,-0.008413696,,-1.47685846,0.809181716,-1.478381795,,0.707777647,,56.068,,38.63125408,,56.93,,38.29364566,,149.94,,7.211593597,,7.55,,2.680404328,,1.53895834,,0.187226864,,0.18243333,0.291760588,0.700056333,,3.532274878,0.475249155,2325.869665,,3.366585374,,,,,,,,4.58432,,2943.3,,2.63694,,0.751623,,17.8,,173.771,,-3.491897379,,-3.476836494,,1.490007669,,-2.588991767,,-2.588914232,,25.139,0.513,                 ,                 ,                 ,                 ,                 ,                 ,,,,,                 ,                 ,                 ,,,                 ,                 ,,,,
102,Milky Way,SBbc,LTG,0,                 ,                 ,                 ,,1,1,0,0,0,0,0,1,0,0,6.6,0.02,9.96,0.05,10.65,0.06,10.73,0.05,0.17,0.03,-0.77,0.07,0.83,0.14,-0.08,0.07,4,13.1,0.6,0.23270729,0.011039061,105,20,2.021189299,0.082722758,198,6,2.29666519,0.013160439,11.94,0.12,4.37E-04,5.42E-05,-3.36,0.05,8.81E-05,1.20E-05,-4.05,0.06,7.33E-05,8.41E-06,-4.13,0.05,1.04,0.06,0.02,0.03,1.04,0.06,0.02,0.03,1.32,0.1,0.12,0.03,1.32,0.1,0.12,0.03,,,,,,,,,0,,-0.64594189,,,,,,0.324434948,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,1.431571318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                 ,                 ,                 ,                 ,                 ,                 ,                 ,                 ,,,,,                 ,                 ,                 ,,,                 ,                 ,,,,
103,Mrk 1029,S,LTG,0,                 ,                 ,                 ,,0,1,0,0,0,0,0,1,0,0,6.33,0.12,10.11,0.09,10.52,0.13,10.66,0.09,0.28,0.08,-0.55,0.13,0.72,0.26,-0.14,0.16,2,17.9,2.1,0.322991199,0.040475563,132,15,2.120573931,0.049351646,,,,,,,1.66E-04,5.74E-05,-3.78,0.15,6.51E-05,2.66E-05,-4.19,0.18,4.68E-05,1.62E-05,-4.33,0.15,0.3,0,-0.52,0,0.17,0,-0.77,0,1.15,0.02,0.06,0.01,1.07,0.02,0.03,0.01,4.131691213,,4.227691213,,2.25E-01,,1.53551,,533.2,,-1.266234585,,2.43919648,0.339614626,2.433639408,,-0.377476347,,0.499346157,0.81178457,0.49734035,,22.71338288,,138.584,,77.03257836,,137.89,,75.67544518,,155.85,,59.88449739,,3.34,,3.085111277,,46.07613472,,1.663476039,,1.665906217,0.292048218,0.840916722,,3.562389599,0.421793877,1896.252642,,3.277896199,,,,,,,,97.3978,,2079.77,,62.3266,,24.6484,,9.3,,1041.04,,-2.812346755,,-2.812346755,,2.321194392,,-1.909255358,,-1.909255358,,                 ,                 ,                 ,                 ,                 ,                 ,                 ,0.066,,,,,23.137,                 ,                 ,,,-20.318,0.394,20100182471,7294103171,10.3032,0.1576
104,NGC 0224,SBb,LTG,0, Sb              ,3,0.4,,1,1,0,0,0,0,0,0,0,0,8.15,0.16,10.23,0.15,10.93,0.16,11.01,0.13,0.17,0.08,-0.78,0.2,0.83,0.39,-0.08,0.21,1,8.5,1.3,0.149451001,0.023196059,153.85,3.6,2.187097501,0.010162237,257,6,2.409933123,0.010139171,12.21,0.12,8.32E-03,4.21E-03,-2.08,0.22,1.66E-03,8.60E-04,-2.78,0.23,1.38E-03,6.56E-04,-2.86,0.21,1.51,,0.18,,0.69,,-0.16,,2.2,0.3,0.34,0.06,1.3,0.2,0.11,0.07,2.866730039,,3.334730039,,2.20E-01,,1.61851,,770.1,,-0.753001006,,1.150863263,0.361842201,1.145704928,,0.211567227,,-1.08626867,0.810039229,-1.088218479,,0.82554825,,36.431,,55.78422171,,43.37,,55.22326691,,479.77,,2.969574005,,7.13,,2.414116019,,1.697731874,,0.229869102,,0.225727068,0.292118259,25.86383903,,1.910447538,0.397299132,68.81984933,,1.837713717,,,,,,,,3.97114,,83.8938,,2.45142,,0.872579,,131.6,,19.8951,,-2.568748845,,-2.568706046,,1.573793788,,-1.666194152,,-1.66616999,,21.709,0.316,0.56,1.01,0.243,0.002,3.277,0.012,0.335,0.354967604,0.744,3.556867301,23.633,5.971,0.149,2.706,0.291893816,-21.197,0.252,45164790493,10482773950,10.6548,0.1008
105,NGC 0253,SABc,LTG,0, SABc            ,5.1,0.4,,1,1,0,0,0,0,0,1,0,0,7,0.3,9.76,0.25,10.66,0.15,10.71,0.13,0.11,0.07,-0.95,0.28,0.89,0.41,-0.05,0.2,2,13.8,2.3,0.245623558,0.042564412,95.79,17.58,1.981320173,0.079704531,196,3,2.292256071,0.006647365,11.93,0.11,1.74E-03,1.57E-03,-2.76,0.39,2.20E-04,1.70E-04,-3.66,0.34,1.95E-04,1.47E-04,-3.71,0.33,0.93,0.03,-0.03,0.01,0.47,0.01,-0.33,0.01,2.53,0.08,0.4,0.01,2.33,0.08,0.37,0.01,3.0032529,,3.1632529,,3.44E-01,,0.906452,,548.2,,-1.017385359,,1.627002199,0.441469472,1.623353487,,0.233289643,,-1.635163242,0.814245831,-1.636501687,,0.699530348,,84.075,,52.3859924,,84.95,,52.00291939,,184.78,,12.75509622,,9.24,,3.264751421,,1.538598529,,0.187125313,,0.183946378,0.291732503,4.650214528,,3.30438191,0.571629407,1721.994458,,3.236031749,,,,,,,,5.07651,,2432.59,,2.86983,,0.748758,,18.8,,433.456,,-2.873930314,,-2.873148002,,1.900027755,,-1.975038429,,-1.974890841,,21.495,0.543,0.29,0.94,                 ,                 ,2.405,0.013,0.227,0.714177849,0.689,3.11323128,22.429,9.522,0.12,2.903,0.519061653,-21.22,0.505,46131757456,21456904000,10.664,0.202
106,NGC 0613,SB(rs)bc,LTG,0, Sbc             ,4,0.2,,1,1,0,0,0,0,0,1,0,0,7.57,0.15,,,,,,,,,,,,,,,,15.8,4.3,0.282971477,0.081058558,122.11,18.41,2.086751231,0.065476713,289.13,5.13,2.461093156,0.007705637,12.34,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.778,0.312,0.175,0.78,                 ,                 ,1.735,0.016,0.026,0.151320851,0.635,0.691330601,22.981,13.66,0.118,3.15,0.159289045,-21.479,0.363,58559855985,19578630269,10.7676,0.1452
107,NGC 1068,SBb,LTG,0, Sb              ,3,0.3,3,1,1,0,0,0,0,1,1,0,0,6.75,0.08,10.27,0.24,10.62,0.28,10.78,0.18,0.31,0.21,-0.51,0.3,0.69,0.53,-0.16,0.33,3,17.3,1.9,0.311465316,0.036378251,161.76,6.79,2.208871138,0.018229844,192,12,2.283301229,0.027143405,11.9,0.13,3.02E-04,1.76E-04,-3.52,0.25,1.35E-04,9.12E-05,-3.87,0.29,9.33E-05,4.24E-05,-4.03,0.2,0.51,0.03,-0.29,0.03,0.41,0.04,-0.39,0.04,0.71,0.14,-0.15,0.09,0.87,0.23,-0.06,0.11,3.988194793,,4.000194793,,2.00E-01,,3.86628,,906.6,,-0.871236797,,1.695256863,0.322505959,1.689568312,,-0.053150274,,0.049001187,0.816467949,0.047111112,,6.219876776,,33.808,,100.290233,,48.92,,95.16020686,,402.64,,11.98557254,,2.49,,2.344436595,,11.97654662,,1.07833161,,1.074083579,0.292135655,0.921155583,,2.6751946,0.44926828,191.5731462,,2.282334632,,,,,,,,22.0207,,197.549,,14.7128,,6.50952,,26,,128.479,,-2.355782061,,-2.355782061,,1.889567801,,-1.452691827,,-1.219684128,,19.557,0.24,0.07,0.78,                 ,                 ,1.797,0.022,0.045,0.584070201,0.685,0.708763007,22.281,13.892,0.119,4.419,0.42980228,-20.643,0.535,27114400087,13360707677,10.4332,0.214
108,NGC 1097,SBb,LTG,0, SBb             ,3.3,0.5,12,1,1,1,0,0,0,1,1,0,0,8.38,0.04,10.84,0.25,11.29,0.2,11.42,0.13,0.26,0.17,-0.58,0.28,0.74,0.4,-0.13,0.24,2,9.5,1.3,0.167342609,0.023324661,195,5,2.290034611,0.011135756,241,34,2.382017043,0.061269761,12.14,0.19,3.47E-03,2.02E-03,-2.46,0.25,1.24E-03,5.75E-04,-2.91,0.2,9.12E-04,2.86E-04,-3.04,0.14,1.87,0.23,0.27,0.05,1.35,0.23,0.13,0.07,1.95,0.26,0.29,0.06,1.52,0.33,0.18,0.09,3.211972842,,3.387972842,,2.60E-01,,3.87923,,1287.2,,-0.446560987,,0.995674354,0.379302815,0.990914884,,0.585496961,,-1.494576349,0.808273585,-1.496401715,,0.415978022,,48.208,,67.67604997,,57.34,,68.15526753,,911.73,,2.118854273,,11.91,,2.641922938,,0.881283463,,-0.054884379,,-0.058685618,0.291871783,27.19837696,,2.092195487,0.405681072,99.48982534,,1.997778668,,,,,,,,2.26414,,123.842,,1.36558,,0.447235,,136.2,,30.6839,,-1.808926432,,-1.808831318,,1.766745134,,-0.942345305,,-0.941596754,,21.596,0.49,0.22,0.83,0.265,0.048,2.026,0.015,0.168,0.214960461,0.676,0.619923382,23.633,12.449,0.099,2.757,0.181397354,-21.146,0.297,43092332282,11787782918,10.6344,0.1188
109,NGC 1300,SBbc,LTG,0, Sbc             ,4,0.2,12,1,1,0,0,0,0,0,1,0,0,7.86,0.14,9.68,0.2,10.49,0.16,10.55,0.14,0.13,0.08,-0.87,0.24,0.87,0.43,-0.06,0.22,2,12.7,2,0.225359733,0.036679386,217.51,29.08,2.337479228,0.058063002,189,28,2.276461804,0.064339923,11.88,0.19,1.51E-02,8.52E-03,-1.82,0.24,2.36E-03,1.18E-03,-2.63,0.22,2.04E-03,9.32E-04,-2.69,0.2,2.44,1.39,0.39,0.25,0.74,0.17,-0.13,0.1,4.2,0.48,0.62,0.05,2.83,0.38,0.45,0.06,1.905752438,,2.697752438,,3.08E-01,,0.383493,,387.2,,-1.031297991,,1.318979333,0.473340462,1.315828082,,0.336864543,,-2.344031068,0.823192925,-2.345160911,,0.214038028,,64.822,,38.8807638,,65.42,,38.70905953,,145.75,,8.867325712,,8.81,,3.117404399,,0.478128585,,-0.320455292,,-0.323469175,0.291616469,4.6447569,,3.173877648,0.564733175,1328.524751,,3.12336965,,,,,,,,1.76731,,2024.41,,0.980801,,0.230969,,68.6,,35.6982,,-3.214325002,,-3.213556949,,1.605935016,,-2.321815892,,-2.321569946,,22.983,0.228,0.185,0.78,0.297,0.006,1.774,0.019,0.038,0.130107648,0.586,0.125255738,23.297,13.741,0.111,3.135,0.144170038,-20.318,0.333,20100182471,6164813086,10.3032,0.1332
110,NGC 1320,Sa,LTG,0, Sa              ,0.9,0.9,,0,1,0,0,0,0,0,1,0,0,6.77,0.22,10.13,0.16,10.56,0.2,10.7,0.14,0.27,0.13,-0.57,0.21,0.73,0.41,-0.14,0.24,1,19.3,2,0.35019502,0.039187408,109.6,10.39,2.039810554,0.0411708,183,13,2.26245109,0.030851521,11.85,0.13,4.37E-04,2.74E-04,-3.36,0.27,1.61E-04,1.10E-04,-3.79,0.3,1.17E-04,7.07E-05,-3.93,0.26,0.59,0.06,-0.23,0.04,0.2,0.03,-0.7,0.07,3.08,0.12,0.49,0.02,2.87,0.1,0.46,0.02,3.52701808,,3.73901808,,3.83E-01,,2.91976,,774.9,,-1.143444898,,2.483160114,0.476315742,2.480041727,,0.23373637,,-1.21014729,0.824296466,-1.211262277,,3.057574804,,149.811,,70.87511544,,150.37,,70.93069676,,110.69,,133.3872413,,7.58,,4.156724018,,6.74320262,,0.82886621,,0.825606598,0.291643799,2.169017163,,4.598039545,0.632749049,34336.96998,,4.535761969,,,,,,,,25.1143,,51168.2,,13.8707,,3.23951,,4.8,,15950.7,,-2.384800359,,-2.380114946,,2.583458366,,-1.487513055,,-1.48733161,,21.295,0.263,0.285,0.87,                 ,                 ,1.272,0.034,0.148,0.171119841,0.72,0.768584413,23.003,17.626,0.266,4.864,0.292227651,-20.178,0.429,17668512985,6981246492,10.2472,0.1716
111,NGC 1365,SB(s)b,LTG,0, Sb              ,3.2,0.7,,1,1,0,0,0,0,1,1,0,0,6.6,0.3,,,,,,,,,,,,,,,,11.4,0.1,0.201635369,0.001816289,141.15,18.69,2.149680882,0.057505943,198.16,3.02,2.297015994,0.006618739,11.94,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.439,0.736,0.14,0.785,                 ,                 ,2.077,0.019,0.094,0.237587878,0.605,1.37629212,24.009,12.406,0.081,2.582,0.186507373,-21.364,0.17,52674448833,8247543245,10.7216,0.068
